obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temp,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('5275',)",3771345057,14,3.503289938,3779218459,3779218534,3771345057,0,internal_timestamp,54.45800018,1562356257,33.74990082,0,7.958000183,1026.550596,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5276',)",3771345057,14,3.503329992,3779218459,3779218534,3771345057,0,internal_timestamp,54.43899918,1562356257,33.74950027,0,7.958899975,1026.550062,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5277',)",3771345057,14,3.503390074,3779218459,3779218534,3771345057,0,internal_timestamp,54.41699982,1562356257,33.74919891,0,7.959799767,1026.549591,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5278',)",3771345058,14,3.503439903,3779218459,3779218534,3771345058,0,internal_timestamp,54.39899826,1562356258,33.74890137,0,7.960700035,1026.549142,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5279',)",3771345058,14,3.503469944,3779218459,3779218534,3771345058,0,internal_timestamp,54.375,1562356258,33.74850082,0,7.961400032,1026.548614,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5280',)",3771345058,14,3.503479958,3779218459,3779218534,3771345058,0,internal_timestamp,54.35499954,1562356258,33.74810028,0,7.961999893,1026.54812,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5281',)",3771345058,14,3.503489971,3779218459,3779218534,3771345058,0,internal_timestamp,54.3390007,1562356258,33.74779892,0,7.96239996,1026.547751,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5282',)",3771345058,14,3.503489971,3779218459,3779218534,3771345058,0,internal_timestamp,54.31900024,1562356258,33.74769974,0,7.962600231,1026.547551,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5283',)",3771345058,14,3.503489971,3779218459,3779218534,3771345058,0,internal_timestamp,54.29600143,1562356258,33.74750137,0,7.962800026,1026.547261,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5284',)",3771345058,14,3.503499985,3779218459,3779218534,3771345058,0,internal_timestamp,54.27799988,1562356258,33.74750137,0,7.962900162,1026.547163,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5285',)",3771345058,14,3.503509998,3779218459,3779218534,3771345058,0,internal_timestamp,54.25500107,1562356258,33.74750137,0,7.963099957,1026.547028,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5286',)",3771345058,14,3.503520012,3779218459,3779218534,3771345058,0,internal_timestamp,54.23400116,1562356258,33.74729919,0,7.963300228,1026.546744,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5287',)",3771345058,14,3.503520012,3779218459,3779218534,3771345058,0,internal_timestamp,54.21099854,1562356258,33.74720001,0,7.963500023,1026.546531,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5288',)",3771345058,14,3.503520012,3779218459,3779218534,3771345058,0,internal_timestamp,54.19200134,1562356258,33.74710083,0,7.963600159,1026.546351,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5289',)",3771345058,14,3.503509998,3779218459,3779218534,3771345058,0,internal_timestamp,54.16899872,1562356258,33.74689865,0,7.963699818,1026.546072,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5290',)",3771345058,14,3.503530025,3779218459,3779218534,3771345058,0,internal_timestamp,54.15100098,1562356258,33.74689865,0,7.963799953,1026.545975,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5291',)",3771345058,14,3.503540039,3779218459,3779218534,3771345058,0,internal_timestamp,54.12799835,1562356258,33.74700165,0,7.964000225,1026.54592,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5292',)",3771345058,14,3.503560066,3779218459,3779218534,3771345058,0,internal_timestamp,54.10699844,1562356258,33.74689865,0,7.96420002,1026.545714,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5293',)",3771345058,14,3.50357008,3779218459,3779218534,3771345058,0,internal_timestamp,54.0890007,1562356258,33.74679947,0,7.964399815,1026.545524,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5294',)",3771345059,14,3.50357008,3779218459,3779218534,3771345059,0,internal_timestamp,54.06600189,1562356259,33.7466011,0,7.964700222,1026.545218,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5295',)",3771345059,14,3.50357008,3779218459,3779218534,3771345059,0,internal_timestamp,54.04499817,1562356259,33.74639893,0,7.964900017,1026.544934,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5296',)",3771345059,14,3.503590107,3779218459,3779218534,3771345059,0,internal_timestamp,54.02500153,1562356259,33.74629974,0,7.965199947,1026.54472,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5297',)",3771345059,14,3.503599882,3779218459,3779218534,3771345059,0,internal_timestamp,54.00600052,1562356259,33.74620056,0,7.965499878,1026.54451,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5298',)",3771345059,14,3.503599882,3779218459,3779218534,3771345059,0,internal_timestamp,53.98400116,1562356259,33.7458992,0,7.965799809,1026.544128,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5299',)",3771345059,14,3.503599882,3779218459,3779218534,3771345059,0,internal_timestamp,53.95999908,1562356259,33.74560165,0,7.966100216,1026.54374,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5300',)",3771345059,14,3.503590107,3779218459,3779218534,3771345059,0,internal_timestamp,53.94100189,1562356259,33.74520111,0,7.966400146,1026.543295,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5301',)",3771345059,14,3.503599882,3779218459,3779218534,3771345059,0,internal_timestamp,53.91999817,1562356259,33.74509811,0,7.966700077,1026.543073,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5302',)",3771345059,14,3.503629923,3779218459,3779218534,3771345059,0,internal_timestamp,53.89799881,1562356259,33.74509811,0,7.967000008,1026.542928,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5303',)",3771345059,14,3.50364995,3779218459,3779218534,3771345059,0,internal_timestamp,53.8769989,1562356259,33.74509811,0,7.967199802,1026.542802,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5304',)",3771345059,14,3.503669977,3779218459,3779218534,3771345059,0,internal_timestamp,53.85599899,1562356259,33.74509811,0,7.96750021,1026.542661,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5305',)",3771345059,14,3.503690004,3779218459,3779218534,3771345059,0,internal_timestamp,53.8370018,1562356259,33.74499893,0,7.967700005,1026.542467,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5306',)",3771345059,14,3.503700018,3779218459,3779218534,3771345059,0,internal_timestamp,53.81499863,1562356259,33.74489975,0,7.967999935,1026.542244,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5307',)",3771345059,14,3.503700018,3779218459,3779218534,3771345059,0,internal_timestamp,53.79199982,1562356259,33.74459839,0,7.968400002,1026.541842,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5308',)",3771345059,14,3.503700018,3779218459,3779218534,3771345059,0,internal_timestamp,53.77099991,1562356259,33.74420166,0,7.968800068,1026.541375,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5309',)",3771345059,14,3.503700018,3779218459,3779218534,3771345059,0,internal_timestamp,53.7480011,1562356259,33.74369812,0,7.969299793,1026.540801,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5310',)",3771345060,14,3.503700018,3779218459,3779218534,3771345060,0,internal_timestamp,53.72700119,1562356260,33.74319839,0,7.969799995,1026.540238,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5311',)",3771345060,14,3.503710032,3779218459,3779218534,3771345060,0,internal_timestamp,53.70600128,1562356260,33.74280167,0,7.970300198,1026.539757,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5312',)",3771345060,14,3.503730059,3779218459,3779218534,3771345060,0,internal_timestamp,53.68899918,1562356260,33.74269867,0,7.970699787,1026.539539,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5313',)",3771345060,14,3.503760099,3779218459,3779218534,3771345060,0,internal_timestamp,53.6629982,1562356260,33.74269867,0,7.971099854,1026.53936,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5314',)",3771345060,14,3.503770113,3779218459,3779218534,3771345060,0,internal_timestamp,53.64199829,1562356260,33.74250031,0,7.971399784,1026.539064,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5315',)",3771345060,14,3.503760099,3779218459,3779218534,3771345060,0,internal_timestamp,53.61999893,1562356260,33.74209976,0,7.97179985,1026.53859,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5316',)",3771345060,14,3.503760099,3779218459,3779218534,3771345060,0,internal_timestamp,53.59600067,1562356260,33.74160004,0,7.972300053,1026.538013,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5317',)",3771345060,14,3.503760099,3779218459,3779218534,3771345060,0,internal_timestamp,53.57500076,1562356260,33.74100113,0,7.972899914,1026.537358,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5318',)",3771345060,14,3.503770113,3779218459,3779218534,3771345060,0,internal_timestamp,53.55500031,1562356260,33.74060059,0,7.973499775,1026.536864,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5319',)",3771345060,14,3.503799915,3779218459,3779218534,3771345060,0,internal_timestamp,53.52999878,1562356260,33.74029922,0,7.973999977,1026.536438,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5320',)",3771345060,14,3.503809929,3779218459,3779218534,3771345060,0,internal_timestamp,53.50500107,1562356260,33.74010086,0,7.974400043,1026.536109,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5321',)",3771345060,14,3.503809929,3779218459,3779218534,3771345060,0,internal_timestamp,53.48600006,1562356260,33.7397995,0,7.97480011,1026.535726,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5322',)",3771345060,14,3.503819942,3779218459,3779218534,3771345060,0,internal_timestamp,53.45999908,1562356260,33.73960114,0,7.974999905,1026.535421,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5323',)",3771345060,14,3.503819942,3779218459,3779218534,3771345060,0,internal_timestamp,53.43999863,1562356260,33.73929977,0,7.975299835,1026.535049,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5324',)",3771345060,14,3.503829956,3779218459,3779218534,3771345060,0,internal_timestamp,53.41899872,1562356260,33.73910141,0,7.975699902,1026.534738,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5325',)",3771345060,14,3.50383997,3779218459,3779218534,3771345060,0,internal_timestamp,53.39400101,1562356260,33.73889923,0,7.976099968,1026.534405,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5326',)",3771345061,14,3.503849983,3779218459,3779218534,3771345061,0,internal_timestamp,53.3730011,1562356261,33.73839951,0,7.97660017,1026.533843,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5327',)",3771345061,14,3.503849983,3779218459,3779218534,3771345061,0,internal_timestamp,53.34799957,1562356261,33.73789978,0,7.977099895,1026.533262,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5328',)",3771345061,14,3.50387001,3779218459,3779218534,3771345061,0,internal_timestamp,53.32400131,1562356261,33.73749924,0,7.977700233,1026.532749,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5329',)",3771345061,14,3.503900051,3779218459,3779218534,3771345061,0,internal_timestamp,53.30199814,1562356261,33.73720169,0,7.978499889,1026.532296,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5330',)",3771345061,14,3.503930092,3779218459,3779218534,3771345061,0,internal_timestamp,53.27999878,1562356261,33.73680115,0,7.979300022,1026.531762,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5331',)",3771345061,14,3.503969908,3779218459,3779218534,3771345061,0,internal_timestamp,53.25600052,1562356261,33.7364006,1,7.980100155,1026.531219,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5332',)",3771345061,14,3.503979921,3779218459,3779218534,3771345061,0,internal_timestamp,53.23500061,1562356261,33.7356987,0,7.980999947,1026.530439,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5333',)",3771345061,14,3.503989935,3779218459,3779218534,3771345061,0,internal_timestamp,53.21099854,1562356261,33.73500061,0,7.981800079,1026.529663,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5334',)",3771345061,14,3.504019976,3779218459,3779218534,3771345061,0,internal_timestamp,53.18399811,1562356261,33.73450089,0,7.982600212,1026.529028,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5335',)",3771345061,14,3.504070044,3779218459,3779218534,3771345061,0,internal_timestamp,53.16500092,1562356261,33.73419952,0,7.983500004,1026.528572,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5336',)",3771345061,14,3.504129887,3779218459,3779218534,3771345061,0,internal_timestamp,53.13999939,1562356261,33.73400116,0,7.984399796,1026.528168,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5337',)",3771345061,14,3.504169941,3779218459,3779218534,3771345061,0,internal_timestamp,53.11700058,1562356261,33.7336998,0,7.985300064,1026.527693,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5338',)",3771345061,14,3.504199982,3779218459,3779218534,3771345061,0,internal_timestamp,53.09500122,1562356261,33.73320007,0,7.986000061,1026.527096,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5339',)",3771345061,14,3.504199982,3779218459,3779218534,3771345061,0,internal_timestamp,53.06900024,1562356261,33.73270035,0,7.986599922,1026.526496,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5340',)",3771345062,14,3.504220009,3779218459,3779218534,3771345062,0,internal_timestamp,53.04800034,1562356262,33.73249817,1,7.986999989,1026.526182,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5341',)",3771345062,14,3.504230022,3779218459,3779218534,3771345062,0,internal_timestamp,53.02199936,1562356262,33.73220062,0,7.987400055,1026.52577,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5342',)",3771345062,14,3.50425005,3779218459,3779218534,3771345062,0,internal_timestamp,52.99599838,1562356262,33.73210144,0,7.987800121,1026.525514,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5343',)",3771345062,14,3.504260063,3779218459,3779218534,3771345062,0,internal_timestamp,52.97399902,1562356262,33.73180008,0,7.988299847,1026.525102,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5344',)",3771345062,14,3.50428009,3779218459,3779218534,3771345062,0,internal_timestamp,52.95100021,1562356262,33.73149872,0,7.988800049,1026.524686,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5345',)",3771345062,14,3.504300117,3779218459,3779218534,3771345062,0,internal_timestamp,52.9280014,1562356262,33.73120117,0,7.989299774,1026.524273,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5346',)",3771345062,14,3.50432992,3779218459,3779218534,3771345062,0,internal_timestamp,52.90399933,1562356262,33.73109818,0,7.989799976,1026.524008,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5347',)",3771345062,14,3.504359961,3779218459,3779218534,3771345062,0,internal_timestamp,52.87599945,1562356262,33.73089981,0,7.990300179,1026.52365,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5348',)",3771345062,14,3.504379988,3779218459,3779218534,3771345062,0,internal_timestamp,52.85200119,1562356262,33.73070145,0,7.990799904,1026.52331,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5349',)",3771345062,14,3.504400015,3779218459,3779218534,3771345062,0,internal_timestamp,52.83000183,1562356262,33.73040009,0,7.991300106,1026.522899,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5350',)",3771345062,14,3.504410028,3779218459,3779218534,3771345062,0,internal_timestamp,52.8030014,1562356262,33.73009872,0,7.991799831,1026.522465,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5351',)",3771345062,14,3.504430056,3779218459,3779218534,3771345062,0,internal_timestamp,52.78099823,1562356262,33.72980118,0,7.992199898,1026.522071,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5352',)",3771345062,14,3.504440069,3779218459,3779218534,3771345062,0,internal_timestamp,52.75500107,1562356262,33.729599,0,7.992599964,1026.521734,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5353',)",3771345062,14,3.504440069,3779218459,3779218534,3771345062,0,internal_timestamp,52.73099899,1562356262,33.72940063,0,7.992899895,1026.521424,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5354',)",3771345062,14,3.504450083,3779218459,3779218534,3771345062,0,internal_timestamp,52.70399857,1562356262,33.72919846,0,7.993199825,1026.521097,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5355',)",3771345062,14,3.504460096,3779218459,3779218534,3771345062,0,internal_timestamp,52.68099976,1562356262,33.72900009,0,7.993500233,1026.520791,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5356',)",3771345062,14,3.504460096,3779218459,3779218534,3771345062,0,internal_timestamp,52.6570015,1562356262,33.72859955,0,7.993899822,1026.520307,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5357',)",3771345062,14,3.50447011,3779218459,3779218534,3771345062,0,internal_timestamp,52.63100052,1562356262,33.72829819,0,7.994299889,1026.519892,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5358',)",3771345063,14,3.504479885,3779218459,3779218534,3771345063,0,internal_timestamp,52.60599899,1562356263,33.72809982,0,7.994699955,1026.519563,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5359',)",3771345063,14,3.504479885,3779218459,3779218534,3771345063,0,internal_timestamp,52.57600021,1562356263,33.72790146,0,7.994999886,1026.519225,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5360',)",3771345063,14,3.504499912,3779218459,3779218534,3771345063,0,internal_timestamp,52.55599976,1562356263,33.72790146,0,7.995200157,1026.519104,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5361',)",3771345063,14,3.504519939,3779218459,3779218534,3771345063,0,internal_timestamp,52.5320015,1562356263,33.72790146,0,7.995299816,1026.518979,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5362',)",3771345063,14,3.504509926,3779218459,3779218534,3771345063,0,internal_timestamp,52.50699997,1562356263,33.72790146,0,7.995399952,1026.518849,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5363',)",3771345063,14,3.504519939,3779218459,3779218534,3771345063,0,internal_timestamp,52.47900009,1562356263,33.72790146,0,7.995399952,1026.518721,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5364',)",3771345063,14,3.504519939,3779218459,3779218534,3771345063,0,internal_timestamp,52.45399857,1562356263,33.72790146,0,7.995500088,1026.518591,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5365',)",3771345063,14,3.504519939,3779218459,3779218534,3771345063,0,internal_timestamp,52.43000031,1562356263,33.72779846,0,7.995600224,1026.518386,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5366',)",3771345063,14,3.504529953,3779218459,3779218534,3771345063,0,internal_timestamp,52.40499878,1562356263,33.72769928,0,7.995699883,1026.518178,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5367',)",3771345063,14,3.504529953,3779218459,3779218534,3771345063,0,internal_timestamp,52.38000107,1562356263,33.72750092,0,7.995999813,1026.517864,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5368',)",3771345063,14,3.50454998,3779218459,3779218534,3771345063,0,internal_timestamp,52.35400009,1562356263,33.72729874,0,7.996399879,1026.517526,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5369',)",3771345063,14,3.504559994,3779218459,3779218534,3771345063,0,internal_timestamp,52.32699966,1562356263,33.72710037,0,7.996799946,1026.517188,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5370',)",3771345063,14,3.504580021,3779218459,3779218534,3771345063,0,internal_timestamp,52.3030014,1562356263,33.72679901,0,7.997200012,1026.516782,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5371',)",3771345063,14,3.504590034,3779218459,3779218534,3771345063,0,internal_timestamp,52.27799988,1562356263,33.72660065,0,7.997600079,1026.516452,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5372',)",3771345063,14,3.504600048,3779218459,3779218534,3771345063,0,internal_timestamp,52.2519989,1562356263,33.72639847,0,7.998000145,1026.516115,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5373',)",3771345063,14,3.504620075,3779218459,3779218534,3771345063,0,internal_timestamp,52.22600174,1562356263,33.72629929,0,7.998400211,1026.515859,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5374',)",3771345064,14,3.504659891,3779218459,3779218534,3771345064,0,internal_timestamp,52.19900131,1562356264,33.7262001,0,7.998799801,1026.515598,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5375',)",3771345064,14,3.504699945,3779218459,3779218534,3771345064,0,internal_timestamp,52.17399979,1562356264,33.7262001,0,7.999400139,1026.515394,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5376',)",3771345064,14,3.50474,3779218459,3779218534,3771345064,0,internal_timestamp,52.14699936,1562356264,33.72600174,0,8,1026.515026,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5377',)",3771345064,14,3.504780054,3779218459,3779218534,3771345064,0,internal_timestamp,52.12200165,1562356264,33.72570038,0,8.000800133,1026.514556,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5378',)",3771345064,14,3.504829884,3779218459,3779218534,3771345064,0,internal_timestamp,52.09600067,1562356264,33.72529984,0,8.001700401,1026.513989,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5379',)",3771345064,14,3.504879951,3779218459,3779218534,3771345064,0,internal_timestamp,52.07099915,1562356264,33.72489929,0,8.002799988,1026.513397,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5380',)",3771345064,14,3.504930019,3779218459,3779218534,3771345064,0,internal_timestamp,52.04499817,1562356264,33.72430038,0,8.003899574,1026.512645,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5381',)",3771345064,14,3.504970074,3779218459,3779218534,3771345064,0,internal_timestamp,52.01900101,1562356264,33.72359848,0,8.005000114,1026.511812,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5382',)",3771345064,14,3.505000114,3779218459,3779218534,3771345064,0,internal_timestamp,51.99499893,1562356264,33.72290039,0,8.006099701,1026.510991,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5383',)",3771345064,14,3.505019903,3779218459,3779218534,3771345064,0,internal_timestamp,51.96900177,1562356264,33.72219849,0,8.007200241,1026.510158,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5384',)",3771345064,14,3.505049944,3779218459,3779218534,3771345064,0,internal_timestamp,51.94200134,1562356264,33.72159958,0,8.008099556,1026.509431,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5385',)",3771345064,14,3.505079985,3779218459,3779218534,3771345064,0,internal_timestamp,51.91799927,1562356264,33.72109985,0,8.008999825,1026.508796,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5386',)",3771345064,14,3.505100012,3779218459,3779218534,3771345064,0,internal_timestamp,51.89099884,1562356264,33.72050095,0,8.009799957,1026.508083,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5387',)",3771345064,14,3.505120039,3779218459,3779218534,3771345064,0,internal_timestamp,51.86500168,1562356264,33.7201004,0,8.010499954,1026.507546,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5388',)",3771345064,14,3.505140066,3779218459,3779218534,3771345064,0,internal_timestamp,51.83800125,1562356264,33.71979904,1,8.011099815,1026.507097,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5389',)",3771345064,14,3.505170107,3779218459,3779218534,3771345064,0,internal_timestamp,51.81299973,1562356264,33.71969986,0,8.011500359,1026.506845,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5390',)",3771345065,14,3.505189896,3779218459,3779218534,3771345065,0,internal_timestamp,51.79000092,1562356265,33.71960068,0,8.011799812,1026.506617,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5391',)",3771345065,14,3.505209923,3779218459,3779218534,3771345065,0,internal_timestamp,51.76100159,1562356265,33.71960068,0,8.01210022,1026.50644,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5392',)",3771345065,14,3.505239964,3779218459,3779218534,3771345065,0,internal_timestamp,51.73300171,1562356265,33.71960068,0,8.012299538,1026.506282,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5393',)",3771345065,14,3.505259991,3779218459,3779218534,3771345065,0,internal_timestamp,51.70899963,1562356265,33.71969986,0,8.012599945,1026.506205,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5394',)",3771345065,14,3.505280018,3779218459,3779218534,3771345065,0,internal_timestamp,51.68000031,1562356265,33.71960068,0,8.012900352,1026.505949,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5395',)",3771345065,14,3.505290031,3779218459,3779218534,3771345065,0,internal_timestamp,51.65800095,1562356265,33.7193985,0,8.013199806,1026.505646,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5396',)",3771345065,14,3.505310059,3779218459,3779218534,3771345065,0,internal_timestamp,51.62900162,1562356265,33.71920013,0,8.013500214,1026.505312,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5397',)",3771345065,14,3.505320072,3779218459,3779218534,3771345065,0,internal_timestamp,51.60599899,1562356265,33.71900177,0,8.013999939,1026.504977,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5398',)",3771345065,14,3.505330086,3779218459,3779218534,3771345065,0,internal_timestamp,51.57799912,1562356265,33.71870041,0,8.014399529,1026.504553,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5399',)",3771345065,14,3.505340099,3779218459,3779218534,3771345065,0,internal_timestamp,51.55500031,1562356265,33.71849823,0,8.014800072,1026.504229,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5400',)",3771345065,14,3.505350113,3779218459,3779218534,3771345065,0,internal_timestamp,51.52799988,1562356265,33.7181015,0,8.015199661,1026.503735,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5401',)",3771345065,14,3.505350113,3779218459,3779218534,3771345065,0,internal_timestamp,51.5019989,1562356265,33.71770096,0,8.01570034,1026.503227,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5402',)",3771345065,14,3.505359888,3779218459,3779218534,3771345065,0,internal_timestamp,51.47600174,1562356265,33.71720123,0,8.016400337,1026.502612,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5403',)",3771345065,14,3.505389929,3779218459,3779218534,3771345065,0,internal_timestamp,51.44900131,1562356265,33.71670151,0,8.01720047,1026.501977,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
