obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temp,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('3807',)",3696393419,5,3.64380002,3742011295,3742011296,3696393419,0,internal_timestamp,69.83999634,1487404619,32.68569946,0,10.65779972,1025.354487,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3808',)",3696393420,5,3.643810034,3742011295,3742011296,3696393420,0,internal_timestamp,69.84200287,1487404620,32.68579865,0,10.65779972,1025.354574,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3809',)",3696393420,5,3.643820047,3742011295,3742011296,3696393420,0,internal_timestamp,69.84400177,1487404620,32.68590164,0,10.65779972,1025.354663,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3810',)",3696393420,5,3.643810034,3742011295,3742011296,3696393420,0,internal_timestamp,69.84300232,1487404620,32.68579865,0,10.65779972,1025.354578,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3811',)",3696393420,5,3.643790007,3742011295,3742011296,3696393420,0,internal_timestamp,69.84700012,1487404620,32.68569946,0,10.65779972,1025.354519,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3812',)",3696393420,5,3.643779993,3742011295,3742011296,3696393420,0,internal_timestamp,69.84799957,1487404620,32.68560028,0,10.65779972,1025.354446,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3813',)",3696393420,5,3.643779993,3742011295,3742011296,3696393420,0,internal_timestamp,69.84899902,1487404620,32.68560028,0,10.65769959,1025.354468,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3814',)",3696393420,5,3.643790007,3742011295,3742011296,3696393420,0,internal_timestamp,69.85600281,1487404620,32.68579865,0,10.65769959,1025.354655,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3815',)",3696393420,5,3.643810034,3742011295,3742011296,3696393420,0,internal_timestamp,69.85800171,1487404620,32.68590164,0,10.65779972,1025.354726,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3816',)",3696393420,5,3.643820047,3742011295,3742011296,3696393420,0,internal_timestamp,69.85600281,1487404620,32.68590164,0,10.65779972,1025.354717,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3817',)",3696393420,5,3.643820047,3742011295,3742011296,3696393420,0,internal_timestamp,69.86000061,1487404620,32.68590164,0,10.65779972,1025.354735,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3818',)",3696393420,5,3.643810034,3742011295,3742011296,3696393420,0,internal_timestamp,69.86100006,1487404620,32.68579865,0,10.65779972,1025.35466,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3819',)",3696393420,5,3.643810034,3742011295,3742011296,3696393420,0,internal_timestamp,69.86599731,1487404620,32.68579865,0,10.65789986,1025.354665,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3820',)",3696393420,5,3.64380002,3742011295,3742011296,3696393420,0,internal_timestamp,69.86799622,1487404620,32.68569946,0,10.65789986,1025.354597,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3821',)",3696393420,5,3.643810034,3742011295,3742011296,3696393420,0,internal_timestamp,69.86699677,1487404620,32.68569946,0,10.65789986,1025.354592,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3822',)",3696393420,5,3.643810034,3742011295,3742011296,3696393420,0,internal_timestamp,69.87000275,1487404620,32.68579865,0,10.65789986,1025.354683,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3823',)",3696393420,5,3.643820047,3742011295,3742011296,3696393420,0,internal_timestamp,69.87599945,1487404620,32.68590164,0,10.65789986,1025.354791,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3824',)",3696393421,5,3.643820047,3742011295,3742011296,3696393421,0,internal_timestamp,69.8789978,1487404621,32.68590164,0,10.65789986,1025.354804,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3825',)",3696393421,5,3.643830061,3742011295,3742011296,3696393421,0,internal_timestamp,69.88200378,1487404621,32.68600082,0,10.65789986,1025.354895,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3826',)",3696393421,5,3.643830061,3742011295,3742011296,3696393421,0,internal_timestamp,69.88400269,1487404621,32.68600082,0,10.65779972,1025.354922,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3827',)",3696393421,5,3.643820047,3742011295,3742011296,3696393421,0,internal_timestamp,69.88700104,1487404621,32.68590164,0,10.65779972,1025.354858,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3828',)",3696393421,5,3.643810034,3742011295,3742011296,3696393421,0,internal_timestamp,69.89299774,1487404621,32.68579865,0,10.65779972,1025.354805,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3829',)",3696393421,5,3.64380002,3742011295,3742011296,3696393421,0,internal_timestamp,69.89700317,1487404621,32.68579865,0,10.65779972,1025.354823,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3830',)",3696393421,5,3.64380002,3742011295,3742011296,3696393421,0,internal_timestamp,69.89900208,1487404621,32.68569946,0,10.65779972,1025.354755,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3831',)",3696393421,5,3.643810034,3742011295,3742011296,3696393421,0,internal_timestamp,69.90599823,1487404621,32.68579865,0,10.65789986,1025.354847,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3832',)",3696393421,5,3.643820047,3742011295,3742011296,3696393421,0,internal_timestamp,69.90699768,1487404621,32.68590164,0,10.65789986,1025.354931,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3833',)",3696393421,5,3.643830061,3742011295,3742011296,3696393421,0,internal_timestamp,69.90899658,1487404621,32.68590164,0,10.65789986,1025.35494,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3834',)",3696393421,5,3.643830061,3742011295,3742011296,3696393421,0,internal_timestamp,69.91300201,1487404621,32.68590164,0,10.65789986,1025.354959,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3835',)",3696393421,5,3.643830061,3742011295,3742011296,3696393421,0,internal_timestamp,69.91699982,1487404621,32.68590164,0,10.65789986,1025.354977,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3836',)",3696393421,5,3.643830061,3742011295,3742011296,3696393421,0,internal_timestamp,69.92099762,1487404621,32.68590164,0,10.65789986,1025.354995,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3837',)",3696393421,5,3.643830061,3742011295,3742011296,3696393421,0,internal_timestamp,69.9260025,1487404621,32.68590164,0,10.65789986,1025.355018,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3838',)",3696393421,5,3.643820047,3742011295,3742011296,3696393421,0,internal_timestamp,69.9280014,1487404621,32.68590164,0,10.65789986,1025.355027,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3839',)",3696393421,5,3.643810034,3742011295,3742011296,3696393421,0,internal_timestamp,69.93000031,1487404621,32.68579865,0,10.65789986,1025.354956,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3840',)",3696393422,5,3.643810034,3742011295,3742011296,3696393422,0,internal_timestamp,69.93399811,1487404622,32.68579865,0,10.65779972,1025.354991,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3841',)",3696393422,5,3.64380002,3742011295,3742011296,3696393422,0,internal_timestamp,69.93900299,1487404622,32.68569946,0,10.65779972,1025.354937,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3842',)",3696393422,5,3.643790007,3742011295,3742011296,3696393422,0,internal_timestamp,69.94200134,1487404622,32.68560028,0,10.65779972,1025.354873,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3843',)",3696393422,5,3.643790007,3742011295,3742011296,3696393422,0,internal_timestamp,69.9469986,1487404622,32.68569946,0,10.65769959,1025.35499,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3844',)",3696393422,5,3.64380002,3742011295,3742011296,3696393422,0,internal_timestamp,69.95200348,1487404622,32.68569946,0,10.65779972,1025.354996,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3845',)",3696393422,5,3.64380002,3742011295,3742011296,3696393422,0,internal_timestamp,69.95500183,1487404622,32.68569946,0,10.65779972,1025.355009,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3846',)",3696393422,5,3.643810034,3742011295,3742011296,3696393422,0,internal_timestamp,69.95800018,1487404622,32.68579865,0,10.65779972,1025.3551,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3847',)",3696393422,5,3.643820047,3742011295,3742011296,3696393422,0,internal_timestamp,69.95999908,1487404622,32.68590164,0,10.65789986,1025.355172,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3848',)",3696393422,5,3.643820047,3742011295,3742011296,3696393422,0,internal_timestamp,69.96299744,1487404622,32.68590164,0,10.65789986,1025.355186,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3849',)",3696393422,5,3.643820047,3742011295,3742011296,3696393422,0,internal_timestamp,69.97399902,1487404622,32.68590164,0,10.65779972,1025.355253,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3850',)",3696393422,5,3.643830061,3742011295,3742011296,3696393422,0,internal_timestamp,69.97599792,1487404622,32.68600082,0,10.65779972,1025.355339,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3851',)",3696393422,5,3.643820047,3742011295,3742011296,3696393422,0,internal_timestamp,69.97599792,1487404622,32.68590164,0,10.65779972,1025.355262,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3852',)",3696393422,5,3.64380002,3742011295,3742011296,3696393422,0,internal_timestamp,69.98100281,1487404622,32.68579865,0,10.65769959,1025.355222,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3853',)",3696393422,5,3.64380002,3742011295,3742011296,3696393422,0,internal_timestamp,69.98400116,1487404622,32.68569946,0,10.65769959,1025.355158,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3854',)",3696393422,5,3.643779993,3742011295,3742011296,3696393422,0,internal_timestamp,69.98799896,1487404622,32.68560028,0,10.65769959,1025.355099,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3855',)",3696393422,5,3.643779993,3742011295,3742011296,3696393422,0,internal_timestamp,69.9940033,1487404622,32.68560028,0,10.65769959,1025.355127,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3856',)",3696393423,5,3.643790007,3742011295,3742011296,3696393423,0,internal_timestamp,69.99700165,1487404623,32.68569946,0,10.65769959,1025.355217,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3857',)",3696393423,5,3.64380002,3742011295,3742011296,3696393423,0,internal_timestamp,69.99700165,1487404623,32.68579865,0,10.65769959,1025.355295,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3858',)",3696393423,5,3.643810034,3742011295,3742011296,3696393423,0,internal_timestamp,70.0039978,1487404623,32.68579865,0,10.65779972,1025.355309,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3859',)",3696393423,5,3.643820047,3742011295,3742011296,3696393423,0,internal_timestamp,70.00499725,1487404623,32.68590164,0,10.65779972,1025.355394,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3860',)",3696393423,5,3.643820047,3742011295,3742011296,3696393423,0,internal_timestamp,70.01300049,1487404623,32.68590164,0,10.65779972,1025.35543,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3861',)",3696393423,5,3.643820047,3742011295,3742011296,3696393423,0,internal_timestamp,70.01599884,1487404623,32.68600082,0,10.65769959,1025.355538,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3862',)",3696393423,5,3.643830061,3742011295,3742011296,3696393423,0,internal_timestamp,70.01799774,1487404623,32.68600082,0,10.65769959,1025.355547,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3863',)",3696393423,5,3.643830061,3742011295,3742011296,3696393423,0,internal_timestamp,70.02200317,1487404623,32.68600082,0,10.65769959,1025.355566,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3864',)",3696393423,5,3.643830061,3742011295,3742011296,3696393423,0,internal_timestamp,70.02600098,1487404623,32.68600082,0,10.65779972,1025.355566,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3865',)",3696393423,5,3.643830061,3742011295,3742011296,3696393423,0,internal_timestamp,70.02999878,1487404623,32.68600082,0,10.65779972,1025.355584,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3866',)",3696393423,5,3.643820047,3742011295,3742011296,3696393423,0,internal_timestamp,70.03299713,1487404623,32.68590164,0,10.65779972,1025.355521,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3867',)",3696393423,5,3.643810034,3742011295,3742011296,3696393423,0,internal_timestamp,70.03299713,1487404623,32.68569946,0,10.65779972,1025.355363,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3868',)",3696393423,5,3.643790007,3742011295,3742011296,3696393423,0,internal_timestamp,70.04000092,1487404623,32.68560028,0,10.65779972,1025.355318,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3869',)",3696393423,5,3.643779993,3742011295,3742011296,3696393423,0,internal_timestamp,70.04599762,1487404623,32.6855011,0,10.65779972,1025.355268,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3870',)",3696393423,5,3.643779993,3742011295,3742011296,3696393423,0,internal_timestamp,70.0490036,1487404623,32.6855011,0,10.65779972,1025.355282,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3871',)",3696393423,5,3.643779993,3742011295,3742011296,3696393423,0,internal_timestamp,70.0510025,1487404623,32.6855011,0,10.65769959,1025.355308,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3872',)",3696393424,5,3.643779993,3742011295,3742011296,3696393424,0,internal_timestamp,70.05500031,1487404624,32.6855011,0,10.65769959,1025.355326,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3873',)",3696393424,5,3.643779993,3742011295,3742011296,3696393424,0,internal_timestamp,70.05699921,1487404624,32.68560028,0,10.65769959,1025.355413,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3874',)",3696393424,5,3.64380002,3742011295,3742011296,3696393424,0,internal_timestamp,70.05899811,1487404624,32.68569946,0,10.65779972,1025.355481,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3875',)",3696393424,5,3.64380002,3742011295,3742011296,3696393424,0,internal_timestamp,70.06400299,1487404624,32.68569946,0,10.65779972,1025.355504,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3876',)",3696393424,5,3.64380002,3742011295,3742011296,3696393424,0,internal_timestamp,70.06800079,1487404624,32.68569946,0,10.65779972,1025.355522,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3877',)",3696393424,5,3.643810034,3742011295,3742011296,3696393424,0,internal_timestamp,70.07099915,1487404624,32.68579865,0,10.65769959,1025.355631,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3878',)",3696393424,5,3.643810034,3742011295,3742011296,3696393424,0,internal_timestamp,70.0759964,1487404624,32.68579865,0,10.65769959,1025.355653,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3879',)",3696393424,5,3.643810034,3742011295,3742011296,3696393424,0,internal_timestamp,70.07499695,1487404624,32.68579865,0,10.65769959,1025.355649,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3880',)",3696393424,5,3.643810034,3742011295,3742011296,3696393424,0,internal_timestamp,70.08100128,1487404624,32.68590164,0,10.65769959,1025.355756,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3881',)",3696393424,5,3.64380002,3742011295,3742011296,3696393424,0,internal_timestamp,70.08399963,1487404624,32.68579865,0,10.65769959,1025.35569,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3882',)",3696393424,5,3.64380002,3742011295,3742011296,3696393424,0,internal_timestamp,70.08499908,1487404624,32.68569946,0,10.65769959,1025.355617,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3883',)",3696393424,5,3.64380002,3742011295,3742011296,3696393424,0,internal_timestamp,70.08899689,1487404624,32.68579865,0,10.65769959,1025.355712,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3884',)",3696393424,5,3.643810034,3742011295,3742011296,3696393424,0,internal_timestamp,70.09100342,1487404624,32.68579865,0,10.65779972,1025.355704,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3885',)",3696393424,5,3.643810034,3742011295,3742011296,3696393424,0,internal_timestamp,70.09500122,1487404624,32.68579865,0,10.65779972,1025.355722,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3886',)",3696393424,5,3.643820047,3742011295,3742011296,3696393424,0,internal_timestamp,70.09899902,1487404624,32.68579865,0,10.65779972,1025.35574,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3887',)",3696393424,5,3.643810034,3742011295,3742011296,3696393424,0,internal_timestamp,70.10099792,1487404624,32.68579865,0,10.65779972,1025.355749,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3888',)",3696393425,5,3.643810034,3742011295,3742011296,3696393425,0,internal_timestamp,70.09999847,1487404625,32.68579865,0,10.65769959,1025.355762,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3889',)",3696393425,5,3.64380002,3742011295,3742011296,3696393425,0,internal_timestamp,70.10199738,1487404625,32.68579865,0,10.65769959,1025.355771,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3890',)",3696393425,5,3.643810034,3742011295,3742011296,3696393425,0,internal_timestamp,70.10299683,1487404625,32.68579865,0,10.65769959,1025.355776,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3891',)",3696393425,5,3.643810034,3742011295,3742011296,3696393425,0,internal_timestamp,70.10700226,1487404625,32.68579865,0,10.65769959,1025.355794,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3892',)",3696393425,5,3.643810034,3742011295,3742011296,3696393425,0,internal_timestamp,70.10800171,1487404625,32.68579865,0,10.65769959,1025.355799,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3893',)",3696393425,5,3.64380002,3742011295,3742011296,3696393425,0,internal_timestamp,70.10700226,1487404625,32.68579865,0,10.65769959,1025.355794,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3894',)",3696393425,5,3.64380002,3742011295,3742011296,3696393425,0,internal_timestamp,70.10900116,1487404625,32.68569946,0,10.65769959,1025.355726,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3895',)",3696393425,5,3.643779993,3742011295,3742011296,3696393425,0,internal_timestamp,70.11199951,1487404625,32.68560028,0,10.6576004,1025.35568,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3896',)",3696393425,5,3.643779993,3742011295,3742011296,3696393425,0,internal_timestamp,70.11299896,1487404625,32.68560028,0,10.65769959,1025.355667,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3897',)",3696393425,5,3.643790007,3742011295,3742011296,3696393425,0,internal_timestamp,70.11399841,1487404625,32.68569946,0,10.65769959,1025.355749,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3898',)",3696393425,5,3.64380002,3742011295,3742011296,3696393425,0,internal_timestamp,70.11799622,1487404625,32.68569946,0,10.65769959,1025.355767,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3899',)",3696393425,5,3.643810034,3742011295,3742011296,3696393425,0,internal_timestamp,70.11799622,1487404625,32.68579865,0,10.65769959,1025.355844,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3900',)",3696393425,5,3.643820047,3742011295,3742011296,3696393425,0,internal_timestamp,70.11699677,1487404625,32.68590164,0,10.65769959,1025.35592,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3901',)",3696393425,5,3.643820047,3742011295,3742011296,3696393425,0,internal_timestamp,70.11699677,1487404625,32.68590164,0,10.65769959,1025.35592,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3902',)",3696393425,5,3.643820047,3742011295,3742011296,3696393425,0,internal_timestamp,70.11599731,1487404625,32.68590164,0,10.65769959,1025.355915,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3903',)",3696393425,5,3.643810034,3742011295,3742011296,3696393425,0,internal_timestamp,70.12000275,1487404625,32.68579865,0,10.65769959,1025.355853,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3904',)",3696393426,5,3.64380002,3742011295,3742011296,3696393426,0,internal_timestamp,70.11699677,1487404626,32.68579865,0,10.65769959,1025.355839,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3905',)",3696393426,5,3.64380002,3742011295,3742011296,3696393426,0,internal_timestamp,70.11699677,1487404626,32.68569946,0,10.65769959,1025.355762,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3906',)",3696393426,5,3.643790007,3742011295,3742011296,3696393426,0,internal_timestamp,70.12000275,1487404626,32.68569946,0,10.6576004,1025.355793,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3907',)",3696393426,5,3.643790007,3742011295,3742011296,3696393426,0,internal_timestamp,70.1190033,1487404626,32.68569946,0,10.6576004,1025.355789,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3908',)",3696393426,5,3.643779993,3742011295,3742011296,3696393426,0,internal_timestamp,70.1190033,1487404626,32.68560028,0,10.6576004,1025.355711,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3909',)",3696393426,5,3.643779993,3742011295,3742011296,3696393426,0,internal_timestamp,70.11699677,1487404626,32.68560028,0,10.6576004,1025.355702,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3910',)",3696393426,5,3.643790007,3742011295,3742011296,3696393426,0,internal_timestamp,70.1190033,1487404626,32.68569946,0,10.6576004,1025.355789,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3911',)",3696393426,5,3.64380002,3742011295,3742011296,3696393426,0,internal_timestamp,70.11699677,1487404626,32.68579865,0,10.65769959,1025.355839,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3912',)",3696393426,5,3.643810034,3742011295,3742011296,3696393426,0,internal_timestamp,70.12000275,1487404626,32.68579865,0,10.65769959,1025.355853,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3913',)",3696393426,5,3.643810034,3742011295,3742011296,3696393426,0,internal_timestamp,70.11599731,1487404626,32.68579865,0,10.65769959,1025.355835,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3914',)",3696393426,5,3.643810034,3742011295,3742011296,3696393426,0,internal_timestamp,70.11399841,1487404626,32.68579865,0,10.65769959,1025.355826,29,13,29,13,29,29,29,13,29,13,44.6372,-124.299071
"('3915',)",3696393426,5,3.643810034,3742011295,3742011296,3696393426,0,internal_timestamp,70.1190033,1487404626,32.68579865,0,10.65779972,1025.355831,29,13,29,13,29,29,29,13,29,29,44.6372,-124.299071
"('3916',)",3696393426,5,3.643820047,3742011295,3742011296,3696393426,0,internal_timestamp,70.11499786,1487404626,32.68590164,0,10.65769959,1025.35591,29,13,29,13,29,29,29,13,29,29,44.6372,-124.299071
"('3917',)",3696393426,5,3.643820047,3742011295,3742011296,3696393426,0,internal_timestamp,70.11499786,1487404626,32.68590164,0,10.65769959,1025.35591,29,13,29,13,29,29,29,13,29,29,44.6372,-124.299071
"('3918',)",3696393426,5,3.643820047,3742011295,3742011296,3696393426,0,internal_timestamp,70.11399841,1487404626,32.68590164,0,10.65769959,1025.355906,29,13,29,13,29,29,29,13,29,29,44.6372,-124.299071
"('3919',)",3696393426,5,3.643820047,3742011295,3742011296,3696393426,0,internal_timestamp,70.11199951,1487404626,32.68590164,0,10.65769959,1025.355897,29,13,29,13,29,29,29,13,29,29,44.6372,-124.299071
"('3920',)",3696393427,5,3.643810034,3742011295,3742011296,3696393427,0,internal_timestamp,70.11399841,1487404627,32.68590164,0,10.6576004,1025.355923,29,13,29,13,29,29,29,13,29,29,44.6372,-124.299071
"('3921',)",3696393427,5,3.643810034,3742011295,3742011296,3696393427,0,internal_timestamp,70.11100006,1487404627,32.68590164,0,10.6576004,1025.35591,29,13,29,13,29,29,29,13,29,29,44.6372,-124.299071
"('3922',)",3696393427,5,3.643810034,3742011295,3742011296,3696393427,0,internal_timestamp,70.10900116,1487404627,32.68600082,0,10.6576004,1025.355978,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3923',)",3696393427,5,3.643810034,3742011295,3742011296,3696393427,0,internal_timestamp,70.10900116,1487404627,32.68600082,0,10.65750027,1025.355995,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3924',)",3696393427,5,3.643810034,3742011295,3742011296,3696393427,0,internal_timestamp,70.10800171,1487404627,32.68600082,0,10.65750027,1025.355991,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('3925',)",3696393427,5,3.643810034,3742011295,3742011296,3696393427,0,internal_timestamp,70.10700226,1487404627,32.68590164,0,10.6576004,1025.355891,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3926',)",3696393427,5,3.64380002,3742011295,3742011296,3696393427,0,internal_timestamp,70.10500336,1487404627,32.68579865,0,10.6576004,1025.355802,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3927',)",3696393427,5,3.643790007,3742011295,3742011296,3696393427,0,internal_timestamp,70.10099792,1487404627,32.68569946,0,10.65769959,1025.35569,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3928',)",3696393427,5,3.64380002,3742011295,3742011296,3696393427,0,internal_timestamp,70.09899902,1487404627,32.68569946,0,10.65769959,1025.35568,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3929',)",3696393427,5,3.643810034,3742011295,3742011296,3696393427,0,internal_timestamp,70.10099792,1487404627,32.68590164,0,10.65769959,1025.355847,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3930',)",3696393427,5,3.643820047,3742011295,3742011296,3696393427,0,internal_timestamp,70.09500122,1487404627,32.68600082,0,10.65769959,1025.355897,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3931',)",3696393427,5,3.643820047,3742011295,3742011296,3696393427,0,internal_timestamp,70.09500122,1487404627,32.68600082,0,10.65769959,1025.355897,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3932',)",3696393427,5,3.643810034,3742011295,3742011296,3696393427,0,internal_timestamp,70.09400177,1487404627,32.68579865,0,10.65769959,1025.355735,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3933',)",3696393427,5,3.64380002,3742011295,3742011296,3696393427,0,internal_timestamp,70.09100342,1487404627,32.68579865,0,10.65769959,1025.355721,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3934',)",3696393427,5,3.64380002,3742011295,3742011296,3696393427,0,internal_timestamp,70.09100342,1487404627,32.68579865,0,10.6576004,1025.355739,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
"('3935',)",3696393427,5,3.64380002,3742011295,3742011296,3696393427,0,internal_timestamp,70.08899689,1487404627,32.68579865,0,10.6576004,1025.35573,29,13,29,29,29,29,29,13,29,13,44.6372,-124.299071
