obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1653',)",3655541488,2,33.520401,3724598768,3724598768,3655541488,0,internal_timestamp,477.4700012,567326,1446552687,5.736899853,3.3520401,34.07036953,1029.056843,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1654',)",3655541499,2,33.52330017,3724598768,3724598768,3655541499,0,internal_timestamp,475.75,565274,1446552698,5.739999771,3.352330017,34.07137611,1029.049325,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1655',)",3655541510,2,33.52920151,3724598768,3724598768,3655541510,0,internal_timestamp,474.0400085,564522,1446552709,5.747799873,3.352920151,34.07104026,1029.040168,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1656',)",3655541521,2,33.52859879,3724598768,3724598768,3655541521,0,internal_timestamp,472.3099976,566481,1446552720,5.747799873,3.352859879,34.07121524,1029.032364,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1657',)",3655541532,2,33.52880096,3724598768,3724598768,3655541532,0,internal_timestamp,470.4599915,563709,1446552731,5.748799801,3.352880096,34.0713528,1029.023846,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1658',)",3655541543,2,33.52429962,3724598768,3724598768,3655541543,0,internal_timestamp,468.5,567615,1446552742,5.743999958,3.352429962,34.07206728,1029.016051,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1659',)",3655541554,2,33.52510071,3724598768,3724598768,3655541554,0,internal_timestamp,466.7099915,559585,1446552753,5.745999813,3.352510071,34.07184598,1029.007391,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1660',)",3655541565,2,33.52759933,3724598768,3724598768,3655541565,0,internal_timestamp,465.1499939,565972,1446552764,5.749800205,3.352759933,34.07161671,1028.999541,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1661',)",3655541575,2,33.52489853,3724598768,3724598768,3655541575,0,internal_timestamp,463.8200073,565573,1446552774,5.746399879,3.352489853,34.07264534,1028.994698,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1662',)",3655541587,2,33.52159882,3724598768,3724598768,3655541587,0,internal_timestamp,462.2099915,564037,1446552786,5.744299889,3.352159882,34.07182839,1028.986942,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1663',)",3655541598,2,33.51480103,3724598768,3724598768,3655541598,0,internal_timestamp,460.7399902,570532,1446552797,5.736899853,3.351480103,34.07232298,1028.981567,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1664',)",3655541609,2,33.51070023,3724598768,3724598768,3655541609,0,internal_timestamp,459.3699951,567606,1446552808,5.73239994,3.351070023,34.07289659,1028.976327,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1665',)",3655541620,2,33.51089859,3724598768,3724598768,3655541620,0,internal_timestamp,457.9400024,572552,1446552819,5.733699799,3.351089859,34.07252108,1028.969291,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1666',)",3655541630,2,33.51089859,3724598768,3724598768,3655541630,0,internal_timestamp,456.5499878,574482,1446552829,5.735099792,3.351089859,34.07180101,1028.962154,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1667',)",3655541642,2,33.5094986,3724598768,3724598768,3655541642,0,internal_timestamp,454.7900085,571963,1446552841,5.734099865,3.35094986,34.07209743,1028.954437,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1668',)",3655541653,2,33.50590134,3724598768,3724598768,3655541653,0,internal_timestamp,452.980011,568408,1446552852,5.73059988,3.350590134,34.07245203,1028.946869,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1669',)",3655541664,2,33.50749969,3724598768,3724598768,3655541664,0,internal_timestamp,451.1400146,573359,1446552863,5.733799934,3.350749969,34.0719496,1028.937597,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1670',)",3655541675,2,33.50130081,3724598768,3724598768,3655541675,0,internal_timestamp,449.3900146,586674,1446552874,5.727799892,3.350130081,34.07185104,1028.930278,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1671',)",3655541686,2,33.50189972,3724598768,3724598768,3655541686,0,internal_timestamp,447.8099976,574148,1446552885,5.72840023,3.350189972,34.07270687,1028.923615,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1672',)",3655541697,2,33.50230026,3724598768,3724598768,3655541697,0,internal_timestamp,446.3099976,584381,1446552896,5.729800224,3.350230026,34.07249425,1028.916371,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1673',)",3655541708,2,33.51010132,3724598768,3724598768,3655541708,0,internal_timestamp,444.980011,575540,1446552907,5.740399837,3.351010132,34.07130093,1028.907913,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1674',)",3655541719,2,33.53079987,3724598768,3724598768,3655541719,0,internal_timestamp,443.6799927,587454,1446552918,5.763500214,3.353079987,34.07208078,1028.899482,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1675',)",3655541729,2,33.52999878,3724598768,3724598768,3655541729,0,internal_timestamp,442.6400146,589235,1446552928,5.762499809,3.352999878,34.07269789,1028.895325,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1676',)",3655541741,2,33.53139877,3724598768,3724598768,3655541741,0,internal_timestamp,441.269989,619502,1446552940,5.764699936,3.353139877,34.07274428,1028.888775,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1677',)",3655541752,2,33.53179932,3724598768,3724598768,3655541752,0,internal_timestamp,439.9200134,578701,1446552951,5.765699863,3.353179932,34.07285966,1028.882532,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1678',)",3655541763,2,33.55469894,3724598768,3724598768,3655541763,0,internal_timestamp,438.3599854,590378,1446552962,5.796199799,3.355469894,34.06880548,1028.86811,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1679',)",3655541774,2,33.5544014,3724598768,3724598768,3655541774,0,internal_timestamp,436.769989,595029,1446552973,5.796299934,3.35544014,34.06915647,1028.86107,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1680',)",3655541785,2,33.57360077,3724598768,3724598768,3655541785,0,internal_timestamp,435.3399963,584880,1446552984,5.820499897,3.357360077,34.06719379,1028.849727,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1681',)",3655541796,2,33.61769867,3724598768,3724598768,3655541796,0,internal_timestamp,433.9200134,589045,1446552995,5.877099991,3.361769867,34.06073253,1028.830541,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1682',)",3655541807,2,33.63399887,3724598768,3724598768,3655541807,0,internal_timestamp,432.6499939,581695,1446553006,5.895199776,3.363399887,34.06154051,1028.822917,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1683',)",3655541818,2,33.64229965,3724598768,3724598768,3655541818,0,internal_timestamp,431.4599915,586612,1446553017,5.905200005,3.364229965,34.06143316,1028.816025,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1684',)",3655541829,2,33.71300125,3724598768,3724598768,3655541829,0,internal_timestamp,430.1300049,591561,1446553028,5.996399879,3.371300125,34.05011225,1028.788708,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1685',)",3655541840,2,33.7364006,3724598768,3724598768,3655541840,0,internal_timestamp,428.730011,595588,1446553039,6.022600174,3.37364006,34.05081943,1028.77929,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1686',)",3655541850,2,33.7466011,3724598768,3724598768,3655541850,0,internal_timestamp,427.3399963,623271,1446553049,6.034100056,3.37466011,34.05143059,1028.771833,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1687',)",3655541862,2,33.77999878,3724598768,3724598768,3655541862,0,internal_timestamp,425.6300049,591121,1446553061,6.076499939,3.377999878,34.04727534,1028.754954,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1688',)",3655541873,2,33.79970169,3724598768,3724598768,3655541873,0,internal_timestamp,424.2099915,596134,1446553072,6.100399971,3.379970169,34.04613564,1028.744287,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1689',)",3655541884,2,33.82820129,3724598768,3724598768,3655541884,0,internal_timestamp,422.9599915,606961,1446553083,6.136400223,3.382820129,34.04265743,1028.730901,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1690',)",3655541895,2,33.84809875,3724598768,3724598768,3655541895,0,internal_timestamp,421.6700134,598566,1446553094,6.160900116,3.384809875,34.04106369,1028.720379,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1691',)",3655541906,2,33.86209869,3724598768,3724598768,3655541906,0,internal_timestamp,420.0799866,592602,1446553105,6.178800106,3.386209869,34.03961401,1028.709493,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1692',)",3655541917,2,33.8655014,3724598768,3724598768,3655541917,0,internal_timestamp,418.5700073,598278,1446553116,6.182400227,3.38655014,34.04056118,1028.70282,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1693',)",3655541928,2,33.87590027,3724598768,3724598768,3655541928,0,internal_timestamp,417.1099854,620455,1446553127,6.197700024,3.387590027,34.03761938,1028.691711,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1694',)",3655541939,2,33.87789917,3724598768,3724598768,3655541939,0,internal_timestamp,415.730011,598942,1446553138,6.200399876,3.387789917,34.03783308,1028.68518,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1695',)",3655541950,2,33.87789917,3724598768,3724598768,3655541950,0,internal_timestamp,414.3200073,631931,1446553149,6.201200008,3.387789917,34.03772545,1028.678519,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1696',)",3655541961,2,33.87770081,3724598768,3724598768,3655541961,0,internal_timestamp,412.8900146,621186,1446553160,6.201600075,3.387770081,34.03780543,1028.671968,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1697',)",3655541972,2,33.87789917,3724598768,3724598768,3655541972,0,internal_timestamp,411.6000061,622766,1446553171,6.205500126,3.387789917,34.03476734,1028.663126,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1698',)",3655541983,2,33.88380051,3724598768,3724598768,3655541983,0,internal_timestamp,410.3599854,624979,1446553182,6.218699932,3.388380051,34.0287939,1028.650928,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1699',)",3655541994,2,33.88949966,3724598768,3724598768,3655541994,0,internal_timestamp,408.8299866,601142,1446553193,6.226399899,3.388949966,34.02822345,1028.642405,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1700',)",3655542004,2,33.90219879,3724598768,3724598768,3655542004,0,internal_timestamp,407.4700012,630749,1446553203,6.243400097,3.390219879,34.02610488,1028.632165,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1701',)",3655542016,2,33.90100098,3724598768,3724598768,3655542016,0,internal_timestamp,405.8200073,607314,1446553215,6.243500233,3.390100098,34.02547681,1028.62409,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1702',)",3655542027,2,33.89519882,3724598768,3724598768,3655542027,0,internal_timestamp,404.4500122,647172,1446553226,6.244699955,3.389519882,34.01848032,1028.612138,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1703',)",3655542038,2,33.89390183,3724598768,3724598768,3655542038,0,internal_timestamp,403.0299988,630530,1446553237,6.248099804,3.389390183,34.01434045,1028.6019,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1704',)",3655542049,2,33.89210129,3724598768,3724598768,3655542049,0,internal_timestamp,401.6300049,649104,1446553248,6.24819994,3.389210129,34.01291798,1028.594343,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1705',)",3655542059,2,33.89239883,3724598768,3724598768,3655542059,0,internal_timestamp,400.4299927,632535,1446553258,6.25,3.389239883,34.01204339,1028.587902,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1706',)",3655542070,2,33.88990021,3724598768,3724598768,3655542070,0,internal_timestamp,399.2200012,628177,1446553269,6.250599861,3.388990021,34.00925162,1028.580071,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1707',)",3655542081,2,33.88890076,3724598768,3724598768,3655542081,0,internal_timestamp,397.7900085,640229,1446553280,6.25150013,3.388890076,34.00794008,1028.572354,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1708',)",3655542093,2,33.90000153,3724598768,3724598768,3655542093,0,internal_timestamp,396.4299927,615051,1446553292,6.265399933,3.390000153,34.0071343,1028.563571,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1709',)",3655542104,2,33.89250183,3724598768,3724598768,3655542104,0,internal_timestamp,395.3800049,637507,1446553303,6.258900166,3.389250183,34.00576234,1028.558566,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1710',)",3655542114,2,33.8852005,3724598768,3724598768,3655542114,0,internal_timestamp,394.3500061,677556,1446553313,6.254899979,3.38852005,34.00211077,1028.551516,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1711',)",3655542125,2,33.88529968,3724598768,3724598768,3655542125,0,internal_timestamp,393.2399902,617430,1446553324,6.25579977,3.388529968,34.0018684,1028.546108,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1712',)",3655542137,2,33.88470078,3724598768,3724598768,3655542137,0,internal_timestamp,391.769989,631280,1446553336,6.256299973,3.388470078,34.00142201,1028.538943,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1713',)",3655542148,2,33.8832016,3724598768,3724598768,3655542148,0,internal_timestamp,390.2000122,638261,1446553347,6.255599976,3.38832016,34.00121644,1028.531672,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1714',)",3655542159,2,33.88249969,3724598768,3724598768,3655542159,0,internal_timestamp,388.7200012,630109,1446553358,6.255400181,3.388249969,34.00135759,1028.525018,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1715',)",3655542170,2,33.88389969,3724598768,3724598768,3655542170,0,internal_timestamp,387.3900146,635062,1446553369,6.258500099,3.388389969,34.00048183,1028.5178,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1716',)",3655542180,2,33.88430023,3724598768,3724598768,3655542180,0,internal_timestamp,386.3999939,635324,1446553379,6.259399891,3.388430023,34.00051695,1028.513161,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1717',)",3655542192,2,33.88510132,3724598768,3724598768,3655542192,0,internal_timestamp,385.2399902,640836,1446553391,6.261000156,3.388510132,34.00038415,1028.507513,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1718',)",3655542203,2,33.8871994,3724598768,3724598768,3655542203,0,internal_timestamp,384.1300049,634658,1446553402,6.263999939,3.38871994,34.00027881,1028.501925,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1719',)",3655542214,2,33.89210129,3724598768,3724598768,3655542214,0,internal_timestamp,382.9299927,638437,1446553413,6.271699905,3.389210129,33.99866155,1028.494089,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1720',)",3655542225,2,33.89300156,3724598768,3724598768,3655542225,0,internal_timestamp,381.7600098,643906,1446553424,6.273499966,3.389300156,33.99844523,1028.488302,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1721',)",3655542235,2,33.89350128,3724598768,3724598768,3655542235,0,internal_timestamp,380.730011,635098,1446553434,6.27519989,3.389350128,33.99781366,1028.482844,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1722',)",3655542247,2,33.8946991,3724598768,3724598768,3655542247,0,internal_timestamp,379.5599976,631056,1446553446,6.277800083,3.38946991,33.99713221,1028.476581,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1723',)",3655542258,2,33.89550018,3724598768,3724598768,3655542258,0,internal_timestamp,378.6199951,636318,1446553457,6.280600071,3.389550018,33.99569708,1028.470754,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1724',)",3655542269,2,33.89630127,3724598768,3724598768,3655542269,0,internal_timestamp,377.8699951,641001,1446553468,6.282700062,3.389630127,33.99486604,1028.466369,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1725',)",3655542279,2,33.89899826,3724598768,3724598768,3655542279,0,internal_timestamp,377.2099915,640593,1446553478,6.288099766,3.389899826,33.99281829,1028.460988,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1726',)",3655542290,2,33.90319824,3724598768,3724598768,3655542290,0,internal_timestamp,376.4400024,644892,1446553489,6.29460001,3.390319824,33.99140359,1028.455449,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1727',)",3655542301,2,33.90610123,3724598768,3724598768,3655542301,0,internal_timestamp,375.7000122,667277,1446553500,6.298500061,3.390610123,33.99111762,1028.451292,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1728',)",3655542312,2,33.90829849,3724598768,3724598768,3655542312,0,internal_timestamp,374.980011,668612,1446553511,6.302299976,3.390829849,33.99013539,1028.446693,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1729',)",3655542324,2,33.90969849,3724598768,3724598768,3655542324,0,internal_timestamp,374.1499939,648788,1446553523,6.304900169,3.390969849,33.9895131,1028.442037,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1730',)",3655542335,2,33.91159821,3724598768,3724598768,3655542335,0,internal_timestamp,373.3099976,653052,1446553534,6.30670023,3.391159821,33.99024858,1028.438513,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1731',)",3655542345,2,33.91230011,3724598768,3724598768,3655542345,0,internal_timestamp,372.5499878,663573,1446553544,6.30880022,3.391230011,33.98931235,1028.434,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1732',)",3655542357,2,33.91230011,3724598768,3724598768,3655542357,0,internal_timestamp,371.7399902,638695,1446553556,6.309299946,3.391230011,33.9892115,1028.430134,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1733',)",3655542368,2,33.91730118,3724598768,3724598768,3655542368,0,internal_timestamp,371.1099854,671201,1446553567,6.316699982,3.391730118,33.98772505,1028.425057,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1734',)",3655542378,2,33.92169952,3724598768,3724598768,3655542378,0,internal_timestamp,370.4899902,641383,1446553577,6.323500156,3.392169952,33.98615956,1028.420045,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1735',)",3655542390,2,33.94010162,3724598768,3724598768,3655542390,0,internal_timestamp,369.8399963,648567,1446553589,6.348800182,3.394010162,33.98179358,1028.410148,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1736',)",3655542400,2,33.94419861,3724598768,3724598768,3655542400,0,internal_timestamp,369.3500061,647737,1446553599,6.354800224,3.394419861,33.98062511,1028.406154,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1737',)",3655542412,2,33.94779968,3724598768,3724598768,3655542412,0,internal_timestamp,368.8099976,647085,1446553611,6.360199928,3.394779968,33.97952634,1028.402067,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1738',)",3655542423,2,33.94720078,3724598768,3724598768,3655542423,0,internal_timestamp,368.3099976,644910,1446553622,6.359200001,3.394720078,33.98009866,1028.400361,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1739',)",3655542434,2,33.95360184,3724598768,3724598768,3655542434,0,internal_timestamp,367.7999878,648464,1446553633,6.368500233,3.395360184,33.97822187,1028.395262,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1740',)",3655542445,2,33.95479965,3724598768,3724598768,3655542445,0,internal_timestamp,367.1300049,646583,1446553644,6.369699955,3.395479965,33.97868877,1028.39239,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1741',)",3655542456,2,33.95970154,3724598768,3724598768,3655542456,0,internal_timestamp,366.269989,670659,1446553655,6.375500202,3.395970154,33.9787945,1028.387727,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1742',)",3655542466,2,33.95899963,3724598768,3724598768,3655542466,0,internal_timestamp,365.3399963,700747,1446553665,6.375,3.395899963,33.9789657,1028.383663,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1743',)",3655542478,2,33.95800018,3724598768,3724598768,3655542478,0,internal_timestamp,363.5899963,653166,1446553677,6.374700069,3.395800018,33.97900783,1028.375706,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1744',)",3655542489,2,33.99010086,3724598768,3724598768,3655542489,0,internal_timestamp,361.7799988,655896,1446553688,6.410699844,3.399010086,33.97979691,1028.363053,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1745',)",3655542499,2,34.0245018,3724598768,3724598768,3655542499,0,internal_timestamp,360.2399902,674771,1446553698,6.44990015,3.40245018,33.97981653,1028.350579,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1746',)",3655542510,2,34.02830124,3724598768,3724598768,3655542510,0,internal_timestamp,358.9599915,657841,1446553709,6.452000141,3.402830124,33.98257269,1028.346583,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1747',)",3655542522,2,34.0243988,3724598768,3724598768,3655542522,0,internal_timestamp,357.7900085,688801,1446553721,6.447800159,3.40243988,33.98298261,1028.342119,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1748',)",3655542533,2,34.02930069,3724598768,3724598768,3655542533,0,internal_timestamp,356.7999878,672102,1446553732,6.453100204,3.402930069,33.98364361,1028.337363,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1749',)",3655542544,2,34.03699875,3724598768,3724598768,3655542544,0,internal_timestamp,355.8900146,651981,1446553743,6.464300156,3.403699875,33.98151068,1028.329958,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1750',)",3655542555,2,34.04290009,3724598768,3724598768,3655542555,0,internal_timestamp,354.7900085,657352,1446553754,6.472000122,3.404290009,33.98095114,1028.323404,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1751',)",3655542566,2,34.0530014,3724598768,3724598768,3655542566,0,internal_timestamp,353.6499939,659287,1446553765,6.4854002,3.40530014,33.97941208,1028.315104,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1752',)",3655542577,2,34.0530014,3724598768,3724598768,3655542577,0,internal_timestamp,352.4200134,661123,1446553776,6.485499859,3.40530014,33.97991297,1028.30984,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1753',)",3655542588,2,34.05089951,3724598768,3724598768,3655542588,0,internal_timestamp,351.1700134,663878,1446553787,6.484200001,3.405089951,33.97948162,1028.303944,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1754',)",3655542599,2,34.03639984,3724598768,3724598768,3655542599,0,internal_timestamp,349.769989,666526,1446553798,6.469600201,3.403639984,33.97857153,1028.298826,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1755',)",3655542610,2,34.03620148,3724598768,3724598768,3655542610,0,internal_timestamp,348.4400024,664904,1446553809,6.46969986,3.403620148,33.97890158,1028.292967,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1756',)",3655542620,2,34.0345993,3724598768,3724598768,3655542620,0,internal_timestamp,347.5499878,661031,1446553819,6.468200207,3.40345993,33.97904703,1028.289204,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1757',)",3655542632,2,34.03889847,3724598768,3724598768,3655542632,0,internal_timestamp,346.1099854,667202,1446553831,6.473999977,3.403889847,33.97876254,1028.281567,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1758',)",3655542643,2,34.03369904,3724598768,3724598768,3655542643,0,internal_timestamp,344.7099915,669488,1446553842,6.470900059,3.403369904,33.97675473,1028.27399,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1759',)",3655542653,2,34.02930069,3724598768,3724598768,3655542653,0,internal_timestamp,343.4299927,701360,1446553852,6.466199875,3.402930069,33.97716514,1028.269087,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1760',)",3655542664,2,34.02999878,3724598768,3724598768,3655542664,0,internal_timestamp,342.2200012,671710,1446553863,6.467199802,3.402999878,33.97753791,1028.263687,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1761',)",3655542675,2,34.03680038,3724598768,3724598768,3655542675,0,internal_timestamp,341.0299988,674962,1446553874,6.475800037,3.403680038,33.97712829,1028.256711,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1762',)",3655542686,2,34.04309845,3724598768,3724598768,3655542686,0,internal_timestamp,339.8500061,665685,1446553885,6.485099792,3.404309845,33.97546073,1028.248695,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1763',)",3655542698,2,34.08980179,3724598768,3724598768,3655542698,0,internal_timestamp,338.75,670921,1446553897,6.537700176,3.408980179,33.97558416,1028.236445,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1764',)",3655542709,2,34.11380005,3724598768,3724598768,3655542709,0,internal_timestamp,337.8800049,673907,1446553908,6.567599773,3.411380005,33.97294095,1028.226212,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1765',)",3655542719,2,34.12509918,3724598768,3724598768,3655542719,0,internal_timestamp,337.0299988,672379,1446553918,6.579299927,3.412509918,33.97426484,1028.221722,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1766',)",3655542730,2,34.13899994,3724598768,3724598768,3655542730,0,internal_timestamp,335.8299866,673758,1446553929,6.59499979,3.413899994,33.9746725,1028.214345,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1767',)",3655542741,2,34.14440155,3724598768,3724598768,3655542741,0,internal_timestamp,334.6900024,675848,1446553940,6.601099968,3.414440155,33.97515861,1028.208645,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1768',)",3655542752,2,34.15610123,3724598768,3724598768,3655542752,0,internal_timestamp,333.5499878,678136,1446553951,6.613399982,3.415610123,33.97646712,1028.202725,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
