obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1001',)",3771137768,5,33.98669815,3774706964,3774706965,3771137768,0,internal_timestamp,349.6199951,67203,1562148968,6.351299763,3.398669815,34.04105772,1028.363614,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1002',)",3771137788,5,34.01319885,3774706964,3774706965,3771137788,0,internal_timestamp,344.4400024,67828,1562148988,6.385499954,3.401319885,34.03901559,1028.333516,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1003',)",3771137808,5,34.0367012,3774706964,3774706965,3771137808,0,internal_timestamp,339.269989,70540,1562149008,6.417399883,3.40367012,34.03591922,1028.302945,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1004',)",3771137828,5,34.04570007,3774706964,3774706965,3771137828,0,internal_timestamp,334.0499878,73118,1562149028,6.429599762,3.404570007,34.0363339,1028.277618,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1005',)",3771137848,5,34.0617981,3774706964,3774706965,3771137848,0,internal_timestamp,328.8299866,76473,1562149048,6.450099945,3.40617981,34.03637378,1028.25085,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1006',)",3771137868,5,34.06200027,3774706964,3774706965,3771137868,0,internal_timestamp,323.6600037,76542,1562149068,6.454599857,3.406200027,34.03465418,1028.225133,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1007',)",3771137888,5,34.08840179,3774706964,3774706965,3771137888,0,internal_timestamp,318.4599915,76134,1562149088,6.486800194,3.408840179,34.03448069,1028.19667,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1008',)",3771137908,5,34.10350037,3774706964,3774706965,3771137908,0,internal_timestamp,313.1600037,69169,1562149108,6.509699821,3.410350037,34.03105857,1028.166473,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1009',)",3771137928,5,34.10430145,3774706964,3774706965,3771137928,0,internal_timestamp,308.0100098,73762,1562149128,6.513599873,3.410430145,34.03059181,1028.141914,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1010',)",3771137948,5,34.10390091,3774706964,3774706965,3771137948,0,internal_timestamp,302.8599854,72860,1562149148,6.515500069,3.410390091,34.03078098,1028.118146,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1011',)",3771137968,5,34.11740112,3774706964,3774706965,3771137968,0,internal_timestamp,297.6099854,75895,1562149168,6.534500122,3.411740112,34.02943728,1028.090357,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1012',)",3771137988,5,34.14360046,3774706964,3774706965,3771137988,0,internal_timestamp,292.3900146,77967,1562149188,6.568999767,3.414360046,34.02675008,1028.059503,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1013',)",3771138008,5,34.15940094,3774706964,3774706965,3771138008,0,internal_timestamp,287.2000122,79767,1562149208,6.591199875,3.415940094,34.02474193,1028.031017,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1014',)",3771138028,5,34.18849945,3774706964,3774706965,3771138028,0,internal_timestamp,281.9500122,74333,1562149228,6.629199982,3.418849945,34.02179372,1027.999322,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1015',)",3771138048,5,34.24980164,3774706964,3774706965,3771138048,0,internal_timestamp,276.7200012,79977,1562149248,6.708899975,3.424980164,34.01306613,1027.957351,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1016',)",3771138068,5,34.2961998,3774706964,3774706965,3771138068,0,internal_timestamp,271.4700012,82405,1562149268,6.767300129,3.42961998,34.0089773,1027.921872,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1017',)",3771138088,5,34.3321991,3774706964,3774706965,3771138088,0,internal_timestamp,266.25,75534,1562149288,6.813700199,3.43321991,34.00527369,1027.888495,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1018',)",3771138108,5,34.33729935,3774706964,3774706965,3771138108,0,internal_timestamp,261.0499878,73603,1562149308,6.822299957,3.433729935,34.00491612,1027.863144,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1019',)",3771138128,5,34.35160065,3774706964,3774706965,3771138128,0,internal_timestamp,255.8399963,81391,1562149328,6.843299866,3.435160065,34.00243051,1027.834329,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1020',)",3771138148,5,34.35680008,3774706964,3774706965,3771138148,0,internal_timestamp,250.6699982,74404,1562149348,6.852000237,3.435680008,34.00206785,1027.809092,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1021',)",3771138168,5,34.36040115,3774706964,3774706965,3771138168,0,internal_timestamp,245.4700012,78739,1562149368,6.859200001,3.436040115,34.00144503,1027.783715,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1022',)",3771138188,5,34.35829926,3774706964,3774706965,3771138188,0,internal_timestamp,240.2400055,80534,1562149388,6.859300137,3.435829926,34.00158104,1027.759793,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1023',)",3771138208,5,34.35910034,3774706964,3774706965,3771138208,0,internal_timestamp,235.0399933,77491,1562149408,6.862699986,3.435910034,34.00163521,1027.735479,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1024',)",3771138228,5,34.37419891,3774706964,3774706965,3771138228,0,internal_timestamp,229.8899994,80943,1562149428,6.885499954,3.437419891,33.9982179,1027.70594,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1025',)",3771138248,5,34.3771019,3774706964,3774706965,3771138248,0,internal_timestamp,224.6600037,74683,1562149448,6.890999794,3.43771019,33.99852334,1027.681389,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1026',)",3771138268,5,34.38059998,3774706964,3774706965,3771138268,0,internal_timestamp,219.4499969,77241,1562149468,6.899000168,3.438059998,33.99700377,1027.655141,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1027',)",3771138288,5,34.38199997,3774706964,3774706965,3771138288,0,internal_timestamp,214.1900024,81900,1562149488,6.903600216,3.438199997,33.99656197,1027.629987,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1028',)",3771138308,5,34.38199997,3774706964,3774706965,3771138308,0,internal_timestamp,208.9400024,81232,1562149508,6.906599998,3.438199997,33.99615815,1027.605132,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1029',)",3771138328,5,34.40000153,3774706964,3774706965,3771138328,0,internal_timestamp,203.7299957,81046,1562149528,6.93200016,3.440000153,33.99339127,1027.575458,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1030',)",3771138348,5,34.4129982,3774706964,3774706965,3771138348,0,internal_timestamp,198.4900055,81100,1562149548,6.950799942,3.44129982,33.99165729,1027.547375,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1031',)",3771138368,5,34.42480087,3774706964,3774706965,3771138368,0,internal_timestamp,193.2599945,80642,1562149568,6.96780014,3.442480087,33.99038283,1027.519947,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1032',)",3771138388,5,34.45479965,3774706964,3774706965,3771138388,0,internal_timestamp,187.9700012,80172,1562149588,7.009200096,3.445479965,33.98502681,1027.485598,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1033',)",3771138408,5,34.48109818,3774706964,3774706965,3771138408,0,internal_timestamp,182.6900024,109488,1562149608,7.045300007,3.448109818,33.98083116,1027.452945,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1034',)",3771138428,5,34.48939896,3774706964,3774706965,3771138428,0,internal_timestamp,177.4600067,86671,1562149628,7.057499886,3.448939896,33.9804456,1027.426884,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1035',)",3771138448,5,34.50659943,3774706964,3774706965,3771138448,0,internal_timestamp,172.2100067,86748,1562149648,7.081399918,3.450659943,33.97828702,1027.397695,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1036',)",3771138468,5,34.55559921,3774706964,3774706965,3771138468,0,internal_timestamp,166.8999939,89391,1562149668,7.140799999,3.455559921,33.97598474,1027.36309,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1037',)",3771138488,5,34.57699966,3774706964,3774706965,3771138488,0,internal_timestamp,161.6000061,81136,1562149688,7.170599937,3.457699966,33.97262558,1027.331882,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1038',)",3771138508,5,34.61299896,3774706964,3774706965,3771138508,0,internal_timestamp,156.3000031,83123,1562149708,7.221399784,3.461299896,33.96455695,1027.293978,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1039',)",3771138528,5,34.66719818,3774706964,3774706965,3771138528,0,internal_timestamp,151,83353,1562149728,7.290400028,3.466719818,33.95844723,1027.254994,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1040',)",3771138548,5,34.74020004,3774706964,3774706965,3771138548,0,internal_timestamp,145.7299957,83223,1562149748,7.377099991,3.474020004,33.95539244,1027.215934,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1041',)",3771138568,5,34.83760071,3774706964,3774706965,3771138568,0,internal_timestamp,140.4400024,85495,1562149768,7.504899979,3.483760071,33.9385477,1027.159933,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1042',)",3771138588,5,34.96920013,3774706964,3774706965,3771138588,0,internal_timestamp,135.1399994,78172,1562149788,7.671500206,3.496920013,33.92076359,1027.097322,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1043',)",3771138608,5,35.04410172,3774706964,3774706965,3771138608,0,internal_timestamp,129.8399963,84588,1562149808,7.767099857,3.504410172,33.91093607,1027.051212,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1044',)",3771138628,5,35.11709976,3774706964,3774706965,3771138628,0,internal_timestamp,124.5500031,84972,1562149828,7.859399796,3.511709976,33.90223157,1027.006442,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1045',)",3771138648,5,35.21900177,3774706964,3774706965,3771138648,0,internal_timestamp,119.2600021,78450,1562149848,7.988399982,3.521900177,33.88888189,1026.952469,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1046',)",3771138668,5,35.37950134,3774706964,3774706965,3771138668,0,internal_timestamp,114.0199966,87990,1562149868,8.188199997,3.537950134,33.86954375,1026.88317,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1047',)",3771138688,5,35.45890045,3774706964,3774706965,3771138688,0,internal_timestamp,108.7099991,87773,1562149888,8.306400299,3.545890045,33.84257012,1026.819703,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1048',)",3771138708,5,35.51089859,3774706964,3774706965,3771138708,0,internal_timestamp,103.4400024,76385,1562149908,8.390000343,3.551089859,33.81982326,1026.764937,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1049',)",3771138728,5,35.55059814,3774706964,3774706965,3771138728,0,internal_timestamp,98.58999634,88386,1562149928,8.482500076,3.555059814,33.77539453,1026.693671,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1050',)",3771138741,5,35.55350113,3774706964,3774706965,3771138741,0,internal_timestamp,98.45999908,81794,1562149941,8.485899925,3.555350113,33.77526688,1026.692451,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1051',)",3771138768,5,35.56090164,3774706964,3774706965,3771138768,0,internal_timestamp,98.55999756,17049,1562149968,8.496500015,3.556090164,33.77288907,1026.68941,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1052',)",3771138788,5,35.5542984,3774706964,3774706965,3771138788,0,internal_timestamp,101.3199997,7372,1562149988,8.475600243,3.55542984,33.78463564,1026.714486,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1053',)",3771138808,5,35.51459885,3774706964,3774706965,3771138808,0,internal_timestamp,106.6999969,10858,1562150008,8.378399849,3.551459885,33.83335481,1026.792249,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1054',)",3771138828,5,35.44810104,3774706964,3774706965,3771138828,0,internal_timestamp,112.1800003,12872,1562150028,8.26970005,3.544810104,33.86480013,1026.858623,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1055',)",3771138848,5,35.37279892,3774706964,3774706965,3771138848,0,internal_timestamp,117.6500015,16350,1562150048,8.161999702,3.537279892,33.88597742,1026.91666,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1056',)",3771138868,5,35.18709946,3774706964,3774706965,3771138868,0,internal_timestamp,123.1399994,8564,1562150068,7.932899952,3.518709946,33.90666048,1026.992507,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1057',)",3771138888,5,35.12749863,3774706964,3774706965,3771138888,0,internal_timestamp,128.6499939,995579,1562150087,7.859099865,3.512749863,33.91173035,1027.032749,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1058',)",3771138908,5,35.05699921,3774706964,3774706965,3771138908,0,internal_timestamp,134.1600037,12783,1562150108,7.770299912,3.505699921,33.91963521,1027.07739,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1059',)",3771138928,5,35,3774706964,3774706965,3771138928,0,internal_timestamp,139.6199951,13757,1562150128,7.686999798,3.5,33.93672629,1027.12814,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1060',)",3771138948,5,34.8465004,3774706964,3774706965,3771138948,0,internal_timestamp,145.0500031,19017,1562150148,7.500299931,3.48465004,33.95046288,1027.191134,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1061',)",3771138968,5,34.72890091,3774706964,3774706965,3771138968,0,internal_timestamp,150.4700012,9802,1562150168,7.348700047,3.472890091,33.96865519,1027.252221,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1062',)",3771138988,5,34.66930008,3774706964,3774706965,3771138988,0,internal_timestamp,155.8899994,9765,1562150188,7.283599854,3.466930008,33.9650413,1027.283597,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1063',)",3771139008,5,34.61040115,3774706964,3774706965,3771139008,0,internal_timestamp,161.3399963,19408,1562150208,7.205599785,3.461040115,33.97480319,1027.327423,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1064',)",3771139028,5,34.57979965,3774706964,3774706965,3771139028,0,internal_timestamp,166.8000031,18727,1562150228,7.165500164,3.457979965,33.97817422,1027.360846,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1065',)",3771139048,5,34.55519867,3774706964,3774706965,3771139048,0,internal_timestamp,172.25,41693,1562150248,7.132900238,3.455519867,33.98072141,1027.392502,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1066',)",3771139068,5,34.50519943,3774706964,3774706965,3771139068,0,internal_timestamp,177.7299957,14185,1562150268,7.072000027,3.450519943,33.98332816,1027.428344,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1067',)",3771139088,5,34.49269867,3774706964,3774706965,3771139088,0,internal_timestamp,183.1499939,25278,1562150288,7.055399895,3.449269867,33.9833601,1027.455621,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1068',)",3771139108,5,34.46179962,3774706964,3774706965,3771139108,0,internal_timestamp,188.6399994,25077,1562150308,7.013000011,3.446179962,33.98862691,1027.490973,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1069',)",3771139128,5,34.43119812,3774706964,3774706965,3771139128,0,internal_timestamp,194.0700073,15586,1562150328,6.97179985,3.443119812,33.99306094,1027.525214,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1070',)",3771139148,5,34.41479874,3774706964,3774706965,3771139148,0,internal_timestamp,199.5200043,23707,1562150348,6.949699879,3.441479874,33.99421755,1027.554277,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1071',)",3771139168,5,34.39479828,3774706964,3774706965,3771139168,0,internal_timestamp,204.9900055,53083,1562150368,6.921999931,3.439479828,33.99693594,1027.585437,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1072',)",3771139188,5,34.38159943,3774706964,3774706965,3771139188,0,internal_timestamp,210.4100037,22798,1562150388,6.903299809,3.438159943,33.99826089,1027.614001,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1073',)",3771139208,5,34.37870026,3774706964,3774706965,3771139208,0,internal_timestamp,215.8399963,21273,1562150408,6.897099972,3.437870026,33.99855198,1027.640044,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1074',)",3771139228,5,34.3771019,3774706964,3774706965,3771139228,0,internal_timestamp,221.2799988,21807,1562150428,6.891900063,3.43771019,33.99928075,1027.666334,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1075',)",3771139248,5,34.37730026,3774706964,3774706965,3771139248,0,internal_timestamp,226.6699982,21496,1562150448,6.889200211,3.437730026,33.99953986,1027.691672,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1076',)",3771139268,5,34.36569977,3774706964,3774706965,3771139268,0,internal_timestamp,232.1300049,19027,1562150468,6.871099949,3.436569977,34.00200954,1027.721231,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1077',)",3771139288,5,34.36159897,3774706964,3774706965,3771139288,0,internal_timestamp,237.5099945,25657,1562150488,6.863399982,3.436159897,34.00248812,1027.747395,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1078',)",3771139308,5,34.36270142,3774706964,3774706965,3771139308,0,internal_timestamp,242.8800049,25286,1562150508,6.862199783,3.436270142,34.00227141,1027.772051,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1079',)",3771139328,5,34.36539841,3774706964,3774706965,3771139328,0,internal_timestamp,248.2599945,36322,1562150528,6.862999916,3.436539841,34.00182772,1027.796292,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1080',)",3771139348,5,34.36040115,3774706964,3774706965,3771139348,0,internal_timestamp,253.6199951,19269,1562150548,6.853199959,3.436040115,34.00340724,1027.823517,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1081',)",3771139368,5,34.35340118,3774706964,3774706965,3771139368,0,internal_timestamp,258.980011,22035,1562150568,6.842199802,3.435340118,34.00397042,1027.850104,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1082',)",3771139388,5,34.33549881,3774706964,3774706965,3771139388,0,internal_timestamp,264.3299866,23417,1562150588,6.815299988,3.433549881,34.00825863,1027.881807,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1083',)",3771139408,5,34.32189941,3774706964,3774706965,3771139408,0,internal_timestamp,269.7099915,34057,1562150608,6.795100212,3.432189941,34.01064316,1027.911207,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1084',)",3771139428,5,34.26499939,3774706964,3774706965,3771139428,0,internal_timestamp,275.1499939,22947,1562150628,6.721099854,3.426499939,34.01851811,1027.952729,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1085',)",3771139448,5,34.20949936,3774706964,3774706965,3771139448,0,internal_timestamp,280.4899902,21028,1562150648,6.64989996,3.420949936,34.02519164,1027.992415,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1086',)",3771139468,5,34.16410065,3774706964,3774706965,3771139468,0,internal_timestamp,285.8299866,22850,1562150668,6.592999935,3.416410065,34.02882715,1028.027691,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1087',)",3771139488,5,34.14559937,3774706964,3774706965,3771139488,0,internal_timestamp,291.2399902,26690,1562150688,6.568500042,3.414559937,34.03002284,1028.056866,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1088',)",3771139508,5,34.12990189,3774706964,3774706965,3771139508,0,internal_timestamp,296.5400085,25636,1562150708,6.547699928,3.412990189,34.03070009,1028.084613,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1089',)",3771139528,5,34.12049866,3774706964,3774706965,3771139528,0,internal_timestamp,301.8299866,28517,1562150728,6.533400059,3.412049866,34.03189725,1028.111821,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1090',)",3771139548,5,34.0945015,3774706964,3774706965,3771139548,0,internal_timestamp,307.1600037,23756,1562150748,6.500899792,3.40945015,34.0327634,1028.141473,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1091',)",3771139568,5,34.09469986,3774706964,3774706965,3771139568,0,internal_timestamp,312.4299927,25557,1562150768,6.498700142,3.409469986,34.0325892,1028.165845,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1092',)",3771139588,5,34.07569885,3774706964,3774706965,3771139588,0,internal_timestamp,317.769989,19366,1562150788,6.471300125,3.407569885,34.0361357,1028.196944,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1093',)",3771139608,5,34.06230164,3774706964,3774706965,3771139608,0,internal_timestamp,323.0599976,21959,1562150808,6.452400208,3.406230164,34.03747097,1028.224897,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1094',)",3771139628,5,34.05870056,3774706964,3774706965,3771139628,0,internal_timestamp,328.3500061,22692,1562150828,6.447100163,3.405870056,34.03615346,1028.248886,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1095',)",3771139648,5,34.04850006,3774706964,3774706965,3771139648,0,internal_timestamp,333.5899963,31973,1562150848,6.432300091,3.404850006,34.03698271,1028.275644,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1096',)",3771139668,5,34.04550171,3774706964,3774706965,3771139668,0,internal_timestamp,338.8800049,30490,1562150868,6.425499916,3.404550171,34.03782764,1028.301538,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1097',)",3771139688,5,34.03369904,3774706964,3774706965,3771139688,0,internal_timestamp,344.1499939,26999,1562150888,6.40719986,3.403369904,34.04034481,1028.330241,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1098',)",3771139708,5,34.02220154,3774706964,3774706965,3771139708,0,internal_timestamp,349.480011,29230,1562150908,6.390799999,3.402220154,34.04127957,1028.357711,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1099',)",3771139728,5,33.97969818,3774706964,3774706965,3771139728,0,internal_timestamp,354.8099976,26952,1562150928,6.336800098,3.397969818,34.04516855,1028.392672,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1100',)",3771139748,5,33.94960022,3774706964,3774706965,3771139748,0,internal_timestamp,360.1900024,28715,1562150948,6.298699856,3.394960022,34.04698625,1028.424028,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1101',)",3771139768,5,33.9367981,3774706964,3774706965,3771139768,0,internal_timestamp,365.519989,25145,1562150968,6.281499863,3.39367981,34.04725503,1028.451065,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1102',)",3771139788,5,33.93119812,3774706964,3774706965,3771139788,0,internal_timestamp,370.8699951,23731,1562150988,6.272799969,3.393119812,34.04706381,1028.476666,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1103',)",3771139808,5,33.91239929,3774706964,3774706965,3771139808,0,internal_timestamp,376.2600098,36282,1562151008,6.247799873,3.391239929,34.0483942,1028.505879,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1104',)",3771139828,5,33.89759827,3774706964,3774706965,3771139828,0,internal_timestamp,381.5799866,27322,1562151028,6.226699829,3.389759827,34.05032473,1028.534706,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1105',)",3771139848,5,33.88669968,3774706964,3774706965,3771139848,0,internal_timestamp,386.8500061,29854,1562151048,6.210499763,3.388669968,34.05174322,1028.562229,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1106',)",3771139868,5,33.88019943,3774706964,3774706965,3771139868,0,internal_timestamp,392.2000122,32874,1562151068,6.199500084,3.388019943,34.05284091,1028.589153,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1107',)",3771139888,5,33.87770081,3774706964,3774706965,3771139888,0,internal_timestamp,397.5299988,31699,1562151088,6.194200039,3.387770081,34.05272623,1028.614251,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1108',)",3771139908,5,33.86230087,3774706964,3774706965,3771139908,0,internal_timestamp,402.8900146,31868,1562151108,6.172599792,3.386230087,34.05446424,1028.643172,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1109',)",3771139928,5,33.8429985,3774706964,3774706965,3771139928,0,internal_timestamp,408.2200012,35359,1562151128,6.150400162,3.38429985,34.05245078,1028.669076,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1110',)",3771139948,5,33.81779861,3774706964,3774706965,3771139948,0,internal_timestamp,413.5100098,35597,1562151148,6.118299961,3.381779861,34.05374963,1028.698748,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1111',)",3771139968,5,33.81309891,3774706964,3774706965,3771139968,0,internal_timestamp,418.8500061,26993,1562151168,6.107299805,3.381309891,34.05686499,1028.727199,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1112',)",3771139988,5,33.80699921,3774706964,3774706965,3771139988,0,internal_timestamp,424.1300049,49108,1562151188,6.096899986,3.380699921,34.05784327,1028.75361,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1113',)",3771140008,5,33.75920105,3774706964,3774706965,3771140008,0,internal_timestamp,429.4100037,37081,1562151208,6.036099911,3.375920105,34.06253707,1028.789801,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1114',)",3771140028,5,33.7533989,3774706964,3774706965,3771140028,0,internal_timestamp,434.6799927,31855,1562151228,6.027400017,3.37533989,34.06214911,1028.814858,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1115',)",3771140048,5,33.75260162,3774706964,3774706965,3771140048,0,internal_timestamp,439.9599915,31627,1562151248,6.024099827,3.375260162,34.06196242,1028.839383,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1116',)",3771140068,5,33.74779892,3774706964,3774706965,3771140068,0,internal_timestamp,445.2900085,38421,1562151268,6.014999866,3.374779892,34.06306701,1028.865941,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
